BANC,MCNS,FAFB
720575941585745542,123139,720575940627432469
720575941587079492,36084,720575940621314440
720575941644976840,133223,720575940621737563
720575941562847488,56949,720575940641663952
720575941553777031,52980,720575940630801605
720575941491322313,109721,720575940611658389
720575941467225430,84457,720575940616327609
720575941626603402,50051,720575940625137812
720575941558409966,127670,720575940612867045
720575941573011870,89422,720575940623245493
720575941534823402,217643,720575940614615789
720575941475039803,32245,720575940625973692
720575941551179838,144842,720575940638460735
720575941431820558,595061,720575940614383825
720575941416451356,99062,720575940628047944
720575941528631992,92000,720575940642842676
720575941612240358,134775,720575940620007919
720575941467972630,80772,720575940613257330
720575941534732993,39991,720575940619821259
720575941471374400,95121,720575940615820703
720575941515844345,37180,720575940623750986
720575941476616734,31725,720575940618407609
720575941474067515,78700,720575940610412078
720575941527740804,43229,720575940623081939
720575941436935724,144000,720575940622769740
720575941483361533,44221,720575940648108164
720575941574966536,34037,720575940641231757
720575941598029468,72756,720575940615656646
720575941494729598,157372,720575940620056852
720575941555193939,31849,720575940619502641
720575941491182537,107931,720575940621054580
720575941410166699,79407,720575940625253649
720575941591614504,97824,720575940615796895
720575941431832590,112320,720575940611462350
720575941615081113,72413,720575940631505739
720575941507209506,159282,720575940623032333
720575941651771921,66878,720575940608623115
720575941667987955,148593,720575940632113747
720575941614984857,133603,720575940631381975
720575941434093088,67662,720575940644479688
720575941469630219,94547,720575940643136456
720575941400207907,36716,720575940637954357
720575941434299168,37542,720575940613905891
720575941574672822,46201,720575940630693120
720575941486147078,116355,720575940629400619
720575941467122966,96590,720575940607596162
720575941534727194,62046,720575940622474364
720575941447568565,73336,720575940618125115
720575941584753286,44304,720575940624444966
720575941607252845,140009,720575940632225583
720575941452474439,88756,720575940617653365
720575941407983534,72677,720575940618684673
720575941448161885,69981,720575940639127615
720575941407031214,67725,720575940638549080
720575941688379254,134026,720575940636153451
720575941507620119,70462,720575940609108316
720575941512104012,67736,720575940613757992
720575941517607278,68394,720575940637260389
720575941593895793,108021,720575940637405150
720575941455867120,22423,720575940626951811
720575941454843373,213627,720575940612010865
720575941488878025,98561,720575940612151193
720575941430661001,168367,720575940618887515
720575941462029252,100716,720575940626379920
720575941555621633,149885,720575940617829844
720575941506713148,165531,720575940618051973
720575941597304768,31118,720575940618400230
720575941563784546,34305,720575940620493361
720575941546123881,74632,720575940630769022
720575941550681087,132645,720575940631194167
720575941595677477,127695,720575940633199756
720575941628445753,148560,720575940628799248
720575941569850874,57221,720575940622873889
720575941732573995,55575,720575940644090568
720575941486779789,57424,720575940616407106
720575941531899877,153687,720575940627731801
720575941440451535,61053,720575940619581204
720575941490829516,84420,720575940631482476
720575941514817882,92577,720575940605547552
720575941480118752,71103,720575940619875152
720575941603366585,106337,720575940630382188
720575941605468862,128778,720575940632875807
720575941486534210,117232,720575940613728674
720575941442415823,142399,720575940638132964
720575941414307217,137931,720575940617213557
720575941514712979,88930,720575940619734292
720575941524926541,114161,720575940634586338
720575941463509005,117862,720575940620721624
720575941556795940,110968,720575940628703249
720575941651904277,96835,720575940612914897
720575941507046690,37125,720575940652859894
720575941494503806,47004,720575940626505226
720575941480688835,68828,720575940625766631
720575941510075090,131119,720575940613371289
720575941625871212,66359,720575940620896597
720575941484612237,42480,720575940614245329
720575941546567612,51740,720575940631307769
720575941473483067,32149,720575940624997619
720575941477752385,134353,720575940621500608
720575941628465977,50769,720575940625971642
720575941668805619,198837,720575940623330345
720575941563632903,133766,720575940621111381
720575941491016167,124614,720575940620883147
720575941616557781,45088,720575940630621753
720575941609393766,105912,720575940614883635
720575941625837164,41624,720575940612893042
720575941609350061,81735,720575940624609717
720575941537688547,39482,720575940625172408
720575941578676305,67699,720575940609602770
720575941671120295,66798,720575940614075390
720575941534638680,21861,720575940617706457
720575941437100863,20923,720575940627073359
720575941503725803,96466,720575940639516477
720575941503861925,28949,720575940643871854
720575941576171190,104367,720575940620387964
720575941440199359,67622,720575940612962730
720575941450921550,79655,720575940609341141
720575941580058869,29785,720575940617110233
720575941479131811,151857,720575940604307936
720575941526153549,24788,720575940631024209
720575941612916956,24298,720575940610895940
720575941461354451,58270,720575940622254162
720575941440934079,396599,720575940617671896
720575941520221363,17788,720575940627360772
720575941516105209,811238,720575940642228384
720575941467244566,24743,720575940615427239
720575941547848584,65871,720575940614885010
720575941480510176,102886,720575940626532354
720575941540232397,39556,720575940624542183
720575941595730545,56911,720575940616920006
720575941441794495,94282,720575940647688580
720575941538745586,46289,720575940639857523
720575941545952700,57855,720575940621581317
720575941535786728,72334,720575940626202256
720575941452873385,118459,720575940630632697
720575941588847671,33962,720575940608184194
720575941512480076,77310,720575940632264003
720575941499461026,56687,720575940614929770
720575941626590777,139159,720575940627082329
720575941539570674,111311,720575940639169152
720575941607295597,35960,720575940637835182
720575941595518065,12254,720575940637619312
720575941691045784,61810,720575940618906688
720575941473466208,106287,720575940627633738
720575941439096594,62364,720575940626280573
720575941564753767,65068,720575940621184939
720575941565928039,99799,720575940620266955
720575941536196757,99849,720575940620830703
720575941489116391,113969,720575940639908211
720575941508546514,44906,720575940604957216
720575941574494715,27717,720575940622977123
720575941594006311,91528,720575940630440407
720575941545354932,143842,720575940619116827
720575941553005630,89557,720575940642421493
720575941643213157,45638,720575940638763061
720575941456361197,74936,720575940622747376
720575941572411912,48654,720575940638934598
720575941439236927,47092,720575940645548596
720575941628455737,123214,720575940628376296
720575941483428806,66326,720575940642150133
720575941504865474,58880,720575940636527028
720575941505085207,47295,720575940634253282
720575941456984560,64020,720575940621810949
720575941607097453,78195,720575940636868727
720575941481311171,89012,720575940614535208
720575941538136803,43503,720575940635143008
720575941535657706,75283,720575940629582491
720575941633623456,83148,720575940620791888
720575941486115394,86954,720575940624153599
720575941529484216,161925,720575940614625698
720575941625642348,75123,720575940613686765
720575941632596972,100688,720575940615993606
